time (ms),time (ds),locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,altimeterRelativeAltitude,altimeterPressure
7258.414542,725.8414542,1478109668,-0.473434448,0.83430481,0.027359009,-0.949017188,0.093727558,-0.004153466,-2.377158682,-1.705018768,-1.231157302,-0.873525441,0.020948928,0.001991822,-0.148563653,0.027095718,-0.086390711,0.123304606,-0.336365256,0.603794336,-0.330150336,0.942874968,0.044581629,7.50057888,40.17815399,6.227300644,-0.7404547,101.4273
7268.094542,726.8094542,1478109668,-0.408874512,0.81842041,0.153366089,-0.66561983,0.312615697,-0.062875902,-2.395947524,-1.720714601,-1.22979623,-0.590128422,0.239837348,-0.056730639,-0.142755881,-0.108115867,-0.022590527,0.124825364,-0.336825001,0.601310362,-0.330678582,0.942420661,0.049949534,8.00147438,39.65834427,8.515539169,-0.7404547,101.4273
7277.765542,727.7765542,1478109668,-0.374740601,0.794464111,0.270492554,-1.089550601,0.739307633,-0.033920949,-2.440435082,-1.753024706,-1.226274105,-1.014059305,0.666529417,-0.027775696,-0.076719813,-0.122816518,0.09215907,0.129927496,-0.339577981,0.595048976,-0.332154691,0.941236913,0.061207023,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7287.433542,728.7433542,1478109668,-0.31729126,0.803665161,0.198257446,-1.089550601,0.739307633,-0.033920949,-2.440435082,-1.753024706,-1.226274105,-1.014059305,0.666529417,-0.027775696,-0.076719813,-0.122816518,0.09215907,0.129927496,-0.339577981,0.595048976,-0.332154691,0.941236913,0.061207023,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7297.129542,729.7129542,1478109668,-0.238357544,0.819610596,0.163116455,-1.468257701,0.831588029,0.015145131,-2.478286915,-1.781013969,-1.22373575,-1.392766714,0.758810103,0.021290358,0.01535596,-0.136711419,0.127280518,0.134416308,-0.341446776,0.589852213,-0.332647234,0.94037658,0.070976935,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7306.809542,730.6809542,1478109668,-0.264633179,0.811126709,0.176132202,-1.8684645,0.658714786,0.002832006,-2.572975912,-1.857343171,-1.216419713,-1.792973638,0.585937023,0.00897722,0.094499283,-0.118252397,0.065038197,0.144127739,-0.343417096,0.577083677,-0.332856834,0.937862992,0.098078258,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7316.484542,731.6484542,1478109668,-0.270828247,0.810562134,0.139984131,-1.8684645,0.658714786,0.002832006,-2.572975912,-1.857343171,-1.216419713,-1.792973638,0.585937023,0.00897722,0.094499283,-0.118252397,0.065038197,0.144127739,-0.343417096,0.577083677,-0.332856834,0.937862992,0.098078258,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7326.163542,732.6163542,1478109668,-0.147369385,0.824783325,0.192184448,-1.8684645,0.658714786,0.002832006,-2.572975912,-1.857343171,-1.216419713,-1.792973638,0.585937023,0.00897722,0.094499283,-0.118252397,0.065038197,0.144127739,-0.343417096,0.577083677,-0.332856834,0.937862992,0.098078258,7.938131332,39.58356094,8.913469315,-0.7404547,101.4273
7335.839542,733.5839542,1478109668,-0.15562439,0.866592407,0.22064209,-1.824173201,0.618871499,-0.092595182,-2.667225609,-1.93463973,-1.203925659,-1.748682737,0.54609406,-0.086449996,0.187845036,-0.108671069,0.064535752,0.152903692,-0.345108667,0.563094716,-0.335214406,0.933454394,0.127648696,7.537080765,38.66687775,12.54540062,-0.7404547,101.4273
7345.508542,734.5508542,1478109668,-0.340759277,0.80657959,0.106323242,-1.839564941,0.627861,-0.166164208,-2.710867076,-1.969824092,-1.196233453,-1.764074564,0.555083752,-0.16001904,0.181498632,-0.064075232,0.078494951,0.15700933,-0.346125268,0.555988966,-0.337123036,0.930667639,0.142147139,7.537080765,38.66687775,12.54540062,-0.7404547,101.4273
7355.199542,735.5199542,1478109668,-0.298706055,0.769760132,0.063613892,-1.78514857,0.391289737,-0.379939877,-2.750003743,-2.002221495,-1.186306991,-1.709658384,0.318512648,-0.373794734,-4.23E-05,-0.120410509,-0.050524816,0.159896526,-0.347115959,0.548713479,-0.340716958,0.926990092,0.156848058,7.537080765,38.66687775,12.54540062,-0.7404547,101.4273
7364.860542,736.4860542,1478109668,-0.229415894,0.777526855,0.08303833,-1.576599088,-0.336452321,-0.589087771,-2.811234749,-2.061799126,-1.162952154,-1.501109242,-0.409229189,-0.582942665,0.051067367,-0.148217887,-0.123401888,0.16064055,-0.346250577,0.535352825,-0.349773407,0.917978048,0.187015787,7.091485977,38.01419067,14.62718201,-0.7404547,101.4273
7374.540542,737.4540542,1478109668,-0.197769165,0.809066772,0.100997925,-1.576599088,-0.336452321,-0.589087771,-2.811234749,-2.061799126,-1.162952154,-1.501109242,-0.409229189,-0.582942665,0.051067367,-0.148217887,-0.123401888,0.16064055,-0.346250577,0.535352825,-0.349773407,0.917978048,0.187015787,7.091485977,38.01419067,14.62718201,-0.7404547,101.4273
7384.234542,738.4234542,1478109668,-0.225906372,0.904174805,0.072418213,-1.576599088,-0.336452321,-0.589087771,-2.811234749,-2.061799126,-1.162952154,-1.501109242,-0.409229189,-0.582942665,0.051067367,-0.148217887,-0.123401888,0.16064055,-0.346250577,0.535352825,-0.349773407,0.917978048,0.187015787,7.091485977,38.01419067,14.62718201,-0.7404547,101.4273
7393.914542,739.3914542,1478109668,-0.303939819,1.029800415,0.030975342,-1.41888589,-0.592110193,-0.667498424,-2.855008236,-2.113860773,-1.138046515,-1.343396187,-0.664886832,-0.66135329,0.133127391,-0.003641193,-0.144295588,0.157372185,-0.342843224,0.523547154,-0.359033763,0.907815993,0.216713801,6.763030052,37.62854385,15.7377367,-0.7404547,101.4273
7403.592542,740.3592542,1478109668,-0.373214722,1.100311279,-0.010635376,-1.425299048,-0.571987081,-0.666226765,-2.873694561,-2.137316602,-1.125357255,-1.349809647,-0.64476347,-0.660081625,0.059603557,0.127378836,-0.200263739,0.155436481,-0.341003848,0.517780683,-0.363543391,0.902421594,0.23123908,6.763030052,37.62854385,15.7377367,-0.7404547,101.4273
7413.260542,741.3260542,1478109668,-0.440185547,1.117279053,-0.041000366,-1.425299048,-0.571987081,-0.666226765,-2.873694561,-2.137316602,-1.125357255,-1.349809647,-0.64476347,-0.660081625,0.059603557,0.127378836,-0.200263739,0.155436481,-0.341003848,0.517780683,-0.363543391,0.902421594,0.23123908,6.763030052,37.62854385,15.7377367,-0.7404547,101.4273
7422.932542,742.2932542,1478109669,-0.480148315,1.084411621,-0.068572998,-1.294496826,-0.324508309,-0.713946883,-2.905612927,-2.176218285,-1.099687507,-1.219007611,-0.397284478,-0.707801819,-0.066981703,0.226213485,-0.299304515,0.151963886,-0.338509742,0.506220383,-0.373203844,0.891065598,0.258304149,6.341846466,37.08710098,17.13622284,-0.7404547,101.4273
7432.628542,743.2628542,1478109669,-0.464645386,1.078063965,-0.06300354,-1.093421506,-0.141855939,-0.799702534,-2.915084652,-2.187220162,-1.087248529,-1.017932534,-0.214631885,-0.793557465,-0.100793757,0.199060574,-0.337354779,0.150121784,-0.338628648,0.500938868,-0.379354566,0.885351062,0.268781781,6.341846466,37.08710098,17.13622284,-0.7404547,101.4273
7442.299542,744.2299542,1478109669,-0.408401489,1.120269775,-0.003509521,-1.093421506,-0.141855939,-0.799702534,-2.915084652,-2.187220162,-1.087248529,-1.017932534,-0.214631885,-0.793557465,-0.100793757,0.199060574,-0.337354779,0.150121784,-0.338628648,0.500938868,-0.379354566,0.885351062,0.268781781,6.341846466,37.08710098,17.13622284,-0.7404547,101.4273
7451.984542,745.1984542,1478109669,-0.319320679,1.153503418,0.067230225,-0.586519152,0.037147102,-0.97204714,-2.915785913,-2.189657647,-1.052731428,-0.511030376,-0.035628624,-0.96590209,-0.005041597,0.251490712,-0.290778965,0.142144931,-0.343343541,0.488344647,-0.40335989,0.868779063,0.287269443,5.38670826,36.52481079,18.60762405,-0.7404547,101.4273
7461.663542,746.1663542,1478109669,-0.224807739,1.147293091,0.097976685,-0.586519152,0.037147102,-0.97204714,-2.915785913,-2.189657647,-1.052731428,-0.511030376,-0.035628624,-0.96590209,-0.005041597,0.251490712,-0.290778965,0.142144931,-0.343343541,0.488344647,-0.40335989,0.868779063,0.287269443,5.38670826,36.52481079,18.60762405,-0.7404547,101.4273
7471.340542,747.1340542,1478109669,-0.155151367,1.163528442,0.095046997,-0.586519152,0.037147102,-0.97204714,-2.915785913,-2.189657647,-1.052731428,-0.511030376,-0.035628624,-0.96590209,-0.005041597,0.251490712,-0.290778965,0.142144931,-0.343343541,0.488344647,-0.40335989,0.868779063,0.287269443,5.38670826,36.52481079,18.60762405,-0.7404547,101.4273
7481.017542,748.1017542,1478109669,-0.081573486,1.187744141,0.09413147,-0.559367692,0.012288092,-0.897573172,-2.913157654,-2.187923225,-1.04246479,-0.483879447,-0.060487196,-0.891428173,0.255958945,0.299879104,-0.196668848,0.139244204,-0.345007095,0.484883678,-0.411110312,0.863649309,0.29171586,5.38670826,36.52481079,18.60762405,-0.7404547,101.4273
7490.694542,749.0694542,1478109669,-0.00352478,1.182495117,0.137435913,-0.508532208,0.000402137,-0.787744408,-2.911169718,-2.186925501,-1.033270208,-0.433044106,-0.072373003,-0.781599402,0.336290926,0.328766167,-0.201750562,0.136644809,-0.346367994,0.481755327,-0.417864412,0.858977973,0.295882046,4.397115707,36.36737823,19.16772079,-0.7404547,101.4273
7500.354542,750.0354542,1478109669,0.042236328,1.165237427,0.2134552,-0.375563238,0.045720883,-0.679496231,-2.908706258,-2.185251143,-1.025594896,-0.300075203,-0.027054187,-0.673351228,0.42020908,0.32747227,-0.161538228,0.134349666,-0.347646478,0.479223179,-0.42373386,0.855022848,0.298974156,4.397115707,36.36737823,19.16772079,-0.7404547,101.4273
7510.049542,751.0049542,1478109669,0.03527832,1.196182251,0.25402832,-0.226554581,0.188587492,-0.553189425,-2.905204551,-2.181531426,-1.019788073,-0.15106675,0.115812637,-0.547044456,0.47113961,0.313240349,-0.086782932,0.132540616,-0.349201011,0.47743019,-0.428903282,0.851997077,0.300238132,4.397115707,36.36737823,19.16772079,-0.7404547,101.4273
7519.703542,751.9703542,1478109669,-0.027496338,1.225601196,0.25062561,-0.18351124,0.374959233,-0.113615512,-2.901863486,-2.17341859,-1.013814605,-0.108023576,0.302184522,-0.107470557,0.470788419,0.347327739,-0.045599721,0.131790354,-0.35257509,0.475264962,-0.435510099,0.848854542,0.299628049,3.687513351,36.2908287,19.46021843,-0.7404547,101.4273
7529.404542,752.9404542,1478109669,-0.106643677,1.219497681,0.194244385,-0.18351124,0.374959233,-0.113615512,-2.901863486,-2.17341859,-1.013814605,-0.108023576,0.302184522,-0.107470557,0.470788419,0.347327739,-0.045599721,0.131790354,-0.35257509,0.475264962,-0.435510099,0.848854542,0.299628049,3.687513351,36.2908287,19.46021843,-0.7404547,101.4273
7539.082542,753.9082542,1478109669,-0.191864014,1.227401733,0.112121582,-0.271645627,0.352383084,0.13812991,-2.905492888,-2.17364097,-1.013545467,-0.196158275,0.279608667,0.144274831,0.328987956,0.370785475,-0.10561002,0.133119356,-0.35339102,0.474539338,-0.435631633,0.848712206,0.299854398,3.687513351,36.2908287,19.46021843,-0.7404547,101.4273
7548.738542,754.8738542,1478109669,-0.263793945,1.280990601,0.04057312,-0.279977859,0.367695994,0.352870709,-2.919129326,-2.179538381,-1.015816048,-0.204490647,0.294921726,0.359015614,0.240409657,0.377490908,-0.189193949,0.137655307,-0.353923637,0.473371201,-0.432273686,0.849910855,0.301315516,3.464332581,36.21258163,19.64610481,-0.7404547,101.4273
7558.436542,755.8436542,1478109669,-0.29826355,1.359970093,-0.030212402,-0.279977859,0.367695994,0.352870709,-2.919129326,-2.179538381,-1.015816048,-0.204490647,0.294921726,0.359015614,0.240409657,0.377490908,-0.189193949,0.137655307,-0.353923637,0.473371201,-0.432273686,0.849910855,0.301315516,3.464332581,36.21258163,19.64610481,-0.7404547,101.4273
7568.111542,756.8111542,1478109669,-0.316818237,1.436019897,-0.120819092,-0.189922002,0.336422493,0.414453113,-2.925698258,-2.182365843,-1.018360203,-0.114435092,0.26364851,0.420598,0.131384656,0.508721411,-0.331506491,0.140166264,-0.353962809,0.473353235,-0.429648221,0.851248682,0.301294088,3.464332581,36.21258163,19.64610481,-0.7404547,101.4273
7577.773542,757.7773542,1478109669,-0.302856445,1.469924927,-0.231903076,-0.008716526,0.111752631,0.519972882,-2.936880814,-2.189344975,-1.026206058,0.066770233,0.038978796,0.526117742,0.105262317,0.580680251,-0.421222359,0.144694043,-0.352646909,0.474803671,-0.422080547,0.855339646,0.300403267,3.704933167,36.07043457,19.86250877,-0.7404547,101.4273
7587.465542,758.7465542,1478109669,-0.253051758,1.466171265,-0.334381104,-0.008716526,0.111752631,0.519972882,-2.936880814,-2.189344975,-1.026206058,0.066770233,0.038978796,0.526117742,0.105262317,0.580680251,-0.421222359,0.144694043,-0.352646909,0.474803671,-0.422080547,0.855339646,0.300403267,3.704933167,36.07043457,19.86250877,-0.7404547,101.4273
7597.140542,759.7140542,1478109669,-0.195159912,1.431015015,-0.417404175,0.295712347,0.056000419,0.549226907,-2.938630106,-2.190916017,-1.032306299,0.371198803,-0.016773123,0.555371761,0.164302245,0.607687235,-0.632409275,0.146359079,-0.351516249,0.476888068,-0.417353988,0.85848403,0.298028201,3.704933167,36.07043457,19.86250877,-0.7404547,101.4273
7606.821542,760.6821542,1478109669,-0.146240234,1.338775635,-0.474868774,1.308102916,0.080426133,0.635689362,-2.920267853,-2.175194733,-1.053450685,1.383589149,0.007652737,0.641834199,0.211798117,0.561879992,-0.698454857,0.147597312,-0.350021589,0.486784915,-0.406958044,0.869135022,0.281050682,4.250566483,36.12405396,19.65470505,-0.7404547,101.4273
7616.498542,761.6498542,1478109669,-0.118423462,1.233795166,-0.503829956,1.308102916,0.080426133,0.635689362,-2.920267853,-2.175194733,-1.053450685,1.383589149,0.007652737,0.641834199,0.211798117,0.561879992,-0.698454857,0.147597312,-0.350021589,0.486784915,-0.406958044,0.869135022,0.281050682,4.250566483,36.12405396,19.65470505,-0.7404547,101.4273
7626.176542,762.6176542,1478109669,-0.093536377,1.138214111,-0.441848755,1.817946997,0.098479436,0.754243173,-2.898603156,-2.156056849,-1.069371648,1.893433094,0.025706328,0.760388017,0.282252192,0.35689652,-0.769362986,0.147409787,-0.349628958,0.494967763,-0.400675654,0.876898646,0.265533,4.250566483,36.12405396,19.65470505,-0.7404547,101.4273
7635.853542,763.5853542,1478109669,-0.062179565,1.014465332,-0.294815063,2.82822195,0.370098964,1.055642435,-2.827137389,-2.089472984,-1.111822724,2.903707981,0.297325999,1.061787248,0.29122293,0.241706416,-0.661471665,0.146694546,-0.349799902,0.517521563,-0.384759307,0.89650768,0.219622925,4.993514061,36.878479,18.01012802,-0.7404547,101.4273
7645.531542,764.5531542,1478109669,-0.047912598,0.862457275,-0.117828369,2.82822195,0.370098964,1.055642435,-2.827137389,-2.089472984,-1.111822724,2.903707981,0.297325999,1.061787248,0.29122293,0.241706416,-0.661471665,0.146694546,-0.349799902,0.517521563,-0.384759307,0.89650768,0.219622925,4.993514061,36.878479,18.01012802,-0.7404547,101.4273
7655.201542,765.5201542,1478109669,-0.086532593,0.718765259,0.019760132,3.301011607,0.595169898,1.253154446,-2.773792296,-2.036668395,-1.137904468,3.376497269,0.522397161,1.259299159,0.326879263,-0.045299143,-0.306267589,0.146820759,-0.350795745,0.531716776,-0.374791861,0.907756448,0.188439235,4.993514061,36.878479,18.01012802,-0.7404547,101.4273
7664.885542,766.4885542,1478109669,-0.135696411,0.71434021,0.169250488,3.54040369,0.935253439,1.704900602,-2.634144606,-1.893475569,-1.19400091,3.615889072,0.862480938,1.711045384,0.262420177,-0.211083248,-0.096917652,0.149510783,-0.353274948,0.562901342,-0.34895277,0.929848492,0.116677783,6.079294205,38.16468048,14.69086075,-0.7404547,101.4273
7674.562542,767.4562542,1478109669,-0.25177002,0.823181152,0.24269104,3.54040369,0.935253439,1.704900602,-2.634144606,-1.893475569,-1.19400091,3.615889072,0.862480938,1.711045384,0.262420177,-0.211083248,-0.096917652,0.149510783,-0.353274948,0.562901342,-0.34895277,0.929848492,0.116677783,6.079294205,38.16468048,14.69086075,-0.7404547,101.4273
7684.222542,768.4222542,1478109669,-0.452972412,1.004043579,0.269760132,3.395460082,1.22584506,1.781524274,-2.553057452,-1.806793187,-1.22082213,3.470945358,1.153072834,1.787669063,0.08159969,-0.11620041,0.162522972,0.152864579,-0.354791353,0.577961125,-0.333369702,0.93938154,0.080168068,6.079294205,38.16468048,14.69086075,-0.7404547,101.4273
7693.916542,769.3916542,1478109669,-0.61088562,1.18888855,0.286270142,2.908481902,1.416075722,1.76648061,-2.372684572,-1.609522172,-1.265070868,2.983966827,1.343303561,1.772625327,-0.152213007,0.050414726,0.258107156,0.161949249,-0.358546498,0.604663472,-0.300759405,0.953628838,0.011652988,7.678287506,39.17098236,10.77033615,-0.7404547,101.4273
7703.570542,770.3570542,1478109669,-0.692581177,1.282180786,0.334014893,2.908481902,1.416075722,1.76648061,-2.372684572,-1.609522172,-1.265070868,2.983966827,1.343303561,1.772625327,-0.152213007,0.050414726,0.258107156,0.161949249,-0.358546498,0.604663472,-0.300759405,0.953628838,0.011652988,7.678287506,39.17098236,10.77033615,-0.7404547,101.4273
7713.264542,771.3264542,1478109669,-0.739135742,1.354431152,0.471572876,2.678822608,1.343687542,1.728445343,-2.276073158,-1.504271026,-1.282103871,2.75430727,1.270915627,1.734590054,-0.408511907,0.323563844,0.352940619,0.166812289,-0.359953487,0.616357322,-0.28406927,0.958616972,-0.018925723,7.678287506,39.17098236,10.77033615,-0.7404547,101.4273
7722.949542,772.2949542,1478109669,-0.74420166,1.437072754,0.580963135,2.44946212,1.350088449,1.750987404,-2.176149558,-1.395568803,-1.296348172,2.52494669,1.277316809,1.757132053,-0.472270042,0.391856253,0.51881963,0.171995243,-0.360994274,0.627141548,-0.2668657,0.962574899,-0.047246773,9.39967823,39.52952576,7.641011715,-0.7404547,101.4273
7732.627542,773.2627542,1478109669,-0.715362549,1.495910645,0.619552612,2.071626673,1.523740401,1.778452584,-2.078109604,-1.287142145,-1.308558578,2.147111177,1.450968862,1.784597158,-0.49531877,0.471260488,0.653516173,0.178205666,-0.361949933,0.636607238,-0.248882905,0.965812266,-0.072553061,9.39967823,39.52952576,7.641011715,-0.7404547,101.4273
7742.300542,774.2300542,1478109669,-0.618270874,1.586593628,0.505493164,2.071626673,1.523740401,1.778452584,-2.078109604,-1.287142145,-1.308558578,2.147111177,1.450968862,1.784597158,-0.49531877,0.471260488,0.653516173,0.178205666,-0.361949933,0.636607238,-0.248882905,0.965812266,-0.072553061,9.39967823,39.52952576,7.641011715,-0.7404547,101.4273
7751.971542,775.1971542,1478109669,-0.485351563,1.666748047,0.087005615,0.775084539,1.831920337,1.877965593,-1.922582185,-1.102391829,-1.332880315,0.850568771,1.759148955,1.884110212,-0.407977939,0.614762366,0.611893058,0.196153552,-0.363703845,0.648783056,-0.210292935,0.971831262,-0.106399879,11.22602081,39.36098862,5.831900597,-0.7404547,101.4273
7761.662542,776.1662542,1478109669,-0.482070923,1.523513794,-0.195648193,0.775084539,1.831920337,1.877965593,-1.922582185,-1.102391829,-1.332880315,0.850568771,1.759148955,1.884110212,-0.407977939,0.614762366,0.611893058,0.196153552,-0.363703845,0.648783056,-0.210292935,0.971831262,-0.106399879,11.22602081,39.36098862,5.831900597,-0.7404547,101.4273
7771.340542,777.1340542,1478109669,-0.541671753,1.384857178,-0.235794067,0.741280237,1.636258957,1.910168537,-1.85183851,-1.017304921,-1.345630319,0.816764176,1.563487887,1.916313171,-0.292137921,0.548756719,-0.078284919,0.206046045,-0.363454423,0.65313285,-0.189933002,0.974757075,-0.117363274,11.22602081,39.36098862,5.831900597,-0.7404547,101.4273
7781.016542,778.1016542,1478109669,-0.606185913,1.157104492,-0.094406128,0.954421275,1.550110223,1.841989749,-1.766708896,-0.919150329,-1.355612009,1.029905081,1.477339268,1.848134398,-0.37189889,0.407920122,-0.106290504,0.215117229,-0.363056495,0.657983101,-0.169772848,0.976937056,-0.129503563,12.19917202,39.09750748,5.646893024,-0.7404547,101.4273
